"","AS_home_advan","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_win_lose_binary","surface.LR.","AS_rank","V41"
"897",0,0,1,-4.3340178,-67,588,0.640597742153778,0.348105141973831,0.804553676693328,0.201509558027653,0.623822876947484,0.309905152508757,0.726925217680199,0.19035487684936,0,0,0,0,0,0,0,0,0.65168692697795,0.315680186505721,0.824999999934375,0.16364421401107,0,0,0,0,0.487022900763359,0.363636363636364,0,0,0.333333333333333,0,0.447674418604651,1,"Grass",93,1.37
"899",-1,0,0,-5.90554414,11,-106,0.639924408389358,0.337658271315446,0.796321682301611,0.153875157382674,0.618867475382846,0.343446611599077,0.743991099064274,0.175696439875378,0.630252101,0.339449541,0.823529412,0.176470588,0,0,0,0,0.634329102099468,0.328718455684249,0.764435831470428,0.128119978642422,0,0,0,0,0.503722084367246,0.444444444444444,1,0,0.333333333333333,0,0.646687697160883,1,"Grass",-11,2.45
"900",-1,0,0,-10.71594798,70,-1490,0.691733816602425,0.316309079143726,0.868880776226226,0.176105304196421,0.671049294123871,0.308946375463035,0.832818636374225,0.1695713612852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435483870967742,0.375,0,0,0,0,0,0,"Grass",-87,1.39
"901",-1,0,0,4.72553045,-10,-39,0.652421598201697,0.359885017572241,0.820228606706813,0.205885453265238,0.643112470053213,0.362625638075024,0.79127359726047,0.219995568530207,0,0,0,0,0,0,0,0,0.658131005811791,0.327872041923375,0.843322734436603,0.148917681933743,0.63178764968308,0.339738460184763,0.779283651279643,0.22984843267819,0.502008032128514,0.496688741721854,0,0,0.388888888888889,0.5,0.48207171314741,1,"Grass",-10,2.33
"903",-1,0,0,2.19301848,-23,111,0.669444240162555,0.359277016729681,0.846320859429651,0.201733605013137,0.700846833766149,0.362950819942033,0.843749999736328,0.264705882430796,0,0,0,0,0,0,0,0,0.748549322557307,0.408450703828407,1,0.175,0,0,0,0,0.51931330472103,0.5,0,0,1,0,0.388888888888889,1,"Grass",47,2.12
"904",0,0,-1,-3.95345654,27,282,0.629076053820632,0.363340005140844,0.798542012023761,0.207231370015226,0.648750024444192,0.309502939203834,0.822456305800873,0.0866735242562681,0,0,0,0,0,0,0,0,0.612373907717552,0.359875382109454,0.770387154299175,0.183438463301243,0,0,0,0,0.447133757961783,0.382352941176471,0,0,0.4,0,0.521276595744681,0,"Grass",98,1.78
"905",0,0,0,8.0219028,44,-461,0.634425212291137,0.344382349027975,0.763663531635065,0.195725598220766,0.655604307637931,0.378376942660896,0.79138047681943,0.259612990197164,0.527272727,0.305084746,0.555555556,0.1,0,0,0,0,0.618230495137219,0.337178196358298,0.746274189943483,0.188926438592236,0.642207852694355,0.490081680006032,0.817409766419643,0.490196078431373,0.465116279069767,0.588235294117647,0,0,0.521739130434783,1,0.629213483146068,1,"Grass",-55,2.05
"906",0,0,0,11.34839151,15,-348,0.656347401491894,0.354951188866562,0.845896755394333,0.166675001175629,0.689888851527917,0.373622278084128,0.874529373922499,0.188604406330599,0,0,0,0,0,0,0,0,0.662601219963418,0.329861344275471,0.862473700531068,0.119183560393003,0,0,0,0,0.497076023391813,0.692307692307692,0,0,0.5,0,0.439461883408072,0,"Grass",-84,2.25
"907",1,0,-1,-3.06091718,136,-115,0.636010151545595,0.353644764044297,0.772120404988138,0.191738731568188,0.627252653344831,0.356660111057517,0.770741276977758,0.20914118860504,0.554347826,0.326315789,0.615384615,0.071428571,0,0,0,0,0.64495233218633,0.344649389071055,0.79350195107371,0.170269200276817,0.63706563671111,0.286689419925357,0.806451613028096,0.130434782064272,0.459430979978925,0.467005076142132,0,0,0.518018018018018,0,0.427906976744186,1,"Grass",-10,2.22
"910",0,0,1,1.99315537,0,96,0.662158276010684,0.311224954946446,0.829549048982909,0.102657755761912,0.651975912936572,0.302634116871337,0.807856928046379,0.126074939481414,0,0,0,0,0,0,0,0,0.638522967478197,0.29545693504812,0.780554708892006,0.0872447596336104,0.636363636132231,0.374228187618373,0.689655172440547,0.189573459869275,0.417827298050139,0.461538461538462,0,0,0.333333333333333,0.5,0.538461538461538,0,"Grass",16,1.52
"911",0,0,0,-8.83778234,0,23,0.668717490371868,0.355014510533457,0.856141048524916,0.164930973739397,0.679868499694828,0.378753319093333,0.877358351774076,0.238036881340651,0,0,0,0,0,0,0,0,0.674720505078477,0.332379870880718,0.87301587289516,0.109589041177857,0,0,0,0,0.546762589928057,0.666666666666667,0,0,0,0,0.5,1,"Grass",11,1.9
"913",0,0,0,-6.36276523,0,-552,0.653083246256646,0.313960020213456,0.807514022680364,0.133959751790132,0,0,0,0,0,0,0,0,0,0,0,0,0.609985773340973,0.298422502169052,0.727257747686375,0.115703367956373,0,0,0,0,0.385714285714286,0,0,0,0.333333333333333,0,0.545454545454545,1,"Grass",-120,4.43
"914",0,0,0,12.43258043,0,167,0.674513340616412,0.311989838251681,0.821519403294723,0.0972425909401447,0.709700571441951,0.304297762821641,0.890218018990849,0.0963094566111575,0,0,0,0,0,0,0,0,0.685130529671554,0.331238912372052,0.816945304911933,0.0917213741311443,0,0,0,0,0.596816976127321,1,0,0,0.636363636363636,0,0.543454345434543,0,"Grass",31,4.03
"915",-1,0,1,0.355920599999997,0,17,0.641579040168919,0.363329609648119,0.809786795882517,0.194942738720335,0.643015686317129,0.377049686192291,0.787879296472446,0.221508529860824,0.685276608,0.40735396,0.9142857145,0.30625,0,0,0,0,0.647258154940885,0.361123838672859,0.84177852673724,0.215758311013435,0,0,0,0,0.598958333333333,0.5,1,0,0.666666666666667,0,0.528384279475983,1,"Grass",13,2.41
"916",0,0,1,-3.58658453,0,45,0.652330159191053,0.326381274832863,0.803261864547178,0.138892028922072,0.634564328017129,0.315057384000803,0.763924760444173,0.127342352597104,0,0,0,0,0,0,0,0,0.70536295097739,0.340018449195855,0.915299413629761,0.146875861705338,0.596704993852974,0.234696678382598,0.745762711778225,0,0.415584415584416,0.375,0,0,0.5,0,0.416666666666667,0,"Grass",9,1.33
"917",0,0,-1,-4.44626967,0,305,0.658072378420341,0.345899845332132,0.8398687181906,0.158938898307173,0.63871826761352,0.309267558194944,0.854351420654044,0.127739875046319,0,0,0,0,0,0,0,0,0.690440060441548,0.296711372240142,0.836065573564902,0,0,0,0,0,0.572519083969466,0,0,0,0,0,0.526315789473684,1,"Grass",67,1.97
"918",0,0,0,-3.34291581,0,106,0.644711885524599,0.357636073308969,0.843843981892261,0.184062739954876,0.648063080710376,0.34085521258937,0.846713853064012,0.18978752062519,0,0,0,0,0,0,0,0,0.633284407830318,0.347904191479926,0.821052631217285,0.117647058761246,0.633284407830318,0.347904191479926,0.821052631217285,0.117647058761246,0.51219512195122,0.428571428571429,0,0,0,0,0,0,"Grass",40,1.43
"921",0,0,1,5.01574264,7,-84,0.642242110317583,0.366202857143943,0.808195196763683,0.227420501711508,0.628492796846693,0.374007577607141,0.784258764791692,0.246143630372461,0,0,0,0,0,0,0,0,0.64279608036674,0.370553178827684,0.818773683099976,0.228263862630608,0.639942092747194,0.368130075060725,0.826311735634782,0.223277653412766,0.458715596330275,0.458082445576656,0,0,0.456140350877193,0.43010752688172,0.408163265306122,0,"Clay",-6,2.12
"922",0,0,-1,-5.57700205,56,231,0.649347711630782,0.377420428129098,0.803681566276089,0.23572609827748,0.633079482620314,0.377849538229624,0.76108957249777,0.237910664416255,0,0,0,0,0,0,0,0,0.648273656054965,0.365527841272128,0.809270329146402,0.21817424345382,0.639275107770794,0.372887079551714,0.77466564462947,0.245888318435655,0.575165678409487,0.546916890080429,0,0,0.590909090909091,0.5625,0.521739130434783,1,"Clay",28,2.12
"923",0,0,0,8.65982204,21,-175,0.658022314339279,0.347919809774125,0.824926135506443,0.191914399988949,0.629783084960256,0.36178384521167,0.791473192448977,0.227938491893858,0.72,0.35042735,1,0.125,0,0,0,0,0.656255955860295,0.372310618473658,0.83278321699903,0.236079180046756,0.626320658547207,0.413445566401582,0.766237074886302,0.337682023734327,0.490443896424168,0.456521739130435,1,0,0.547486033519553,0.625,0.440771349862259,0,"Clay",-16,1.99
"924",0,0,1,-1.51676934,-18,-139,0.626886096538406,0.374980836254989,0.776866951474516,0.23743739968225,0.615611229118957,0.391277302088863,0.748840352927426,0.266365178595099,0.5562567615,0.269230769,0.55,0.090909091,0.5562567615,0.269230769,0.55,0.090909091,0.63792482551742,0.37869525093243,0.790564274693463,0.255868346451697,0.619339278248001,0.394455336108612,0.770010031597271,0.258338198848045,0.477200424178155,0.487804878048781,0,0,0.548387096774194,0.555555555555556,0.441941074523397,1,"Clay",-14,1.59
"925",0,0,0,7.15947981,-80,165,0.631378032834856,0.368791569691647,0.770498832885712,0.237405929587392,0.622579061996062,0.386419764357841,0.757135131231353,0.295954092674734,0.588235294,0.257731959,0.722222222,0.111111111,0.588235294,0.257731959,0.722222222,0.111111111,0.65600980523575,0.39118897245269,0.834519753244247,0.274466503612418,0.619372520336625,0.399306929931259,0.798307148725806,0.326060281246616,0.51123595505618,0.512048192771084,0,0,0.63265306122449,0.555555555555556,0.534883720930233,0,"Clay",21,1.72
"926",0,0,1,5.18001369,-59,-168,0.615540775564308,0.358010955523801,0.746139947716545,0.205340077458778,0.61202986929986,0.373043757802547,0.732094251781808,0.245152151294403,0.548172959666667,0.307606778666667,0.698015873,0.152777777666667,0.607973725,0.32010582,0.8595238095,0.1666666665,0.629452948713259,0.37496594056546,0.783012123617604,0.226857900789543,0.638112745084319,0.394883091989771,0.790438782844739,0.250816448435503,0.467141403865717,0.470064324591786,0.333333333333333,0.5,0.564705882352941,0.551020408163265,0.46031746031746,1,"Clay",-22,1.99
"927",0,0,0,-9.29500342,-131,524,0.643133015515736,0.375757655524004,0.800765562024633,0.251938547943663,0.633246497489008,0.396244461613926,0.770704730389112,0.273824097608301,0.603305785,0.415492958,0.6875,0.235294118,0.603305785,0.415492958,0.6875,0.235294118,0.623249247447218,0.374852706986016,0.794866180407266,0.262639264873921,0.569436071903258,0.397574059351259,0.645901639456684,0.295597484143823,0.573333333333333,0.616040955631399,1,1,0.571428571428571,0.5,0.613196814562002,0,"Clay",43,2.38
"928",-1,0,0,2.91307324,-25,438,0.616096601473634,0.361204187820069,0.755826974437766,0.192512902335593,0.595711525922372,0.363202899204958,0.696964274475052,0.200330886405764,0,0,0,0,0,0,0,0,0.612262522451255,0.361270925152386,0.761544493694247,0.20464988426049,0.612389482653158,0.363030690273144,0.779137336652278,0.166703509777895,0.582260371959943,0.493827160493827,0,0,0.538461538461538,0.333333333333333,0.508771929824561,1,"Clay",60,1.64
"929",0,0,-1,4.75838467,-125,212,0.637392706119957,0.374483958519664,0.779024218203696,0.228527975196741,0.633216358498426,0.387806944878566,0.764750110427156,0.256307635248734,0,0,0,0,0,0,0,0,0.633228783909561,0.373834789229974,0.77337011025036,0.241035748830132,0.644951658597,0.400219252517567,0.7876884382602,0.310886221677683,0.519858781994704,0.522003034901366,0,0,0.517241379310345,0.636363636363636,0.534606205250597,0,"Clay",24,2.21
"930",-1,0,0,7.03080082,-67,464,0.63617151853858,0.377154816318217,0.817338852971093,0.228911594076156,0.618581948885699,0.390839950581759,0.805168488125041,0.260013216493206,0,0,0,0,0,0,0,0,0.633431942358531,0.401932675536809,0.808447189525676,0.268074236967833,0.596774193485952,0.436893203751024,0.731343283441746,0.437499999945312,0.599250936329588,0.672268907563025,0,0,0.5,1,0.575,1,"Clay",60,1.64
"931",0,0,0,0.16427105,-60,-190,0.613912650254764,0.376863045362367,0.747601595302615,0.24306209989789,0.611995147699941,0.380973217179489,0.742901690854128,0.255038481659463,0.651685393,0.323943662,1,0.090909091,0.651685393,0.323943662,1,0.090909091,0.639498432900227,0.42523624253135,0.785714285637755,0.310344827800238,0.639498432900227,0.42523624253135,0.785714285637755,0.310344827800238,0.444444444444444,0.446511627906977,1,1,0,0,0.545454545454545,0,"Clay",-23,1.63
"932",0,0,0,7.19507187,-72,509,0.641978697069317,0.38535788044824,0.775303566244795,0.256554158713796,0.611654268118367,0.391111430423375,0.73461771563295,0.316807855483423,0,0,0,0,0,0,0,0,0.64712651342859,0.349559737751743,0.822749481355332,0.185698786524524,0.704972375400144,0.302932405484249,1,0,0.587332053742802,0.48,0,0,0.454545454545455,0,0.657142857142857,1,"Clay",71,1.52
"933",0,0,0,0.8405202,-54,-144,0.607001892935722,0.387617400754358,0.734073729680201,0.269051563143404,0.589804247807825,0.391279095937165,0.701252785981321,0.27941764794293,0,0,0,0,0,0,0,0,0.615228466770815,0.399668064493952,0.73051779162784,0.28862829689847,0.546984239108778,0.319887396843221,0.586546349500532,0.111561866047011,0.535714285714286,0.405320813771518,0,0,0.707317073170732,0,0.488372093023256,0,"Clay",-18,1.64
"936",1,0,0,0.736481860000001,0,18,0.606588643709776,0.40405165938191,0.717696685581158,0.265307057515158,0.60292917678844,0.414285303989971,0.710355811032305,0.308034436297987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.538461538461538,0,0,0,0,0.714285714285714,1,"Clay",4,2.11
"937",0,0,0,3.52908967,0,-274,0.649951974319823,0.367499181157763,0.817100904752779,0.236196545089154,0.627260386123807,0.38576531211953,0.785930722211557,0.275954100867912,0,0,0,0,0,0,0,0,0.664436063479977,0.339489420250597,0.869640191785524,0.201079575930541,0.653476321567951,0.415213462256497,0.833511205916006,0.347783888776677,0.515151515151515,0.494505494505495,0,0,0.533333333333333,0.6,0.495495495495496,0,"Clay",-29,1.54
"938",0,0,1,6.27241615,0,605,0.583590143167849,0.387842896969711,0.678414395934077,0.257063843768128,0.583536080408994,0.396790663048532,0.678126949777945,0.277691556679908,0,0,0,0,0,0,0,0,0.532418362451361,0.391676866398922,0.5599999998592,0.338345864857539,0.532418362451361,0.391676866398922,0.5599999998592,0.338345864857539,0.552,0.588235294117647,0,0,0.5,0.5,1,1,"Clay",165,1.26
"939",-1,0,1,1.86173853,0,148,0.642845863461644,0.364215644895319,0.826079058082571,0.210663145904177,0.631609370717259,0.371172109384893,0.824694716401321,0.232151901070334,0.722222222,0.428571429,1,0.333333333,0.722222222,0.428571429,1,0.333333333,0,0,0,0,0,0,0,0,0.596330275229358,0.74468085106383,1,1,0,0,0.642857142857143,0,"Clay",28,2.11
"940",0,0,0,3.60027379,0,658,0.636949119862795,0.365538476359063,0.788672620647242,0.217879634623451,0.619626275246286,0.370195028941251,0.768688012061148,0.242246117436407,0,0,0,0,0,0,0,0,0.656290374136119,0.340040127598527,0.852797364953246,0.144202132160963,0.639160365882606,0.308599808891179,0.812114045689418,0.107778198305251,0.513761467889908,0.555555555555556,0,0,0.6,0.571428571428572,0.506578947368421,1,"Clay",128,1.59
"941",0,0,0,1.0294319,0,-509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clay",-110,1.39
"942",0,0,0,-9.45927447,0,190,0.623741745304443,0.365531014557238,0.780278624336821,0.220440516792235,1,1,1,1,0,0,0,0,0,0,0,0,0.62565055721104,0.276923077157396,0.75000000028125,0,0,0,0,0,0.453900709219858,1,0,0,0,0,0.428571428571429,1,"Clay",74,1.62
"943",0,0,0,-6.59000685,0,276,0.623134365887064,0.388632145428603,0.746884269480256,0.272075387496129,0.625026427284491,0.413963035104887,0.743945948747525,0.317650195536314,0,0,0,0,0,0,0,0,0.623475814600726,0.366374712953781,0.770926528937876,0.197767393339517,0.641287527256463,0.371517027541316,0.863013698748358,0.152542372777937,0.508187772925764,0.658536585365854,0,0,0.5,0,0.333333333333333,0,"Clay",30,3.13
"944",0,0,0,4.11772758,0,117,0.619316073705851,0.384353892066559,0.759104203816251,0.251714299329959,0.609141470193496,0.389121204926342,0.735412836440837,0.266415060714381,0,0,0,0,0,0,0,0,0.623523295919851,0.362250035495994,0.800769959565006,0.196126885869867,0.621331431196847,0.361964303785386,0.807509365906413,0.211052233851093,0.490966221523959,0.484076433121019,0,0,0.4,0.416666666666667,0.46969696969697,1,"Clay",13,1.81
"946",0,1,0,-5.78507871,38,5795,0.639093285009185,0.367624967082777,0.767770304094414,0.26578659205312,0.654990952505642,0.363885711835068,0.79862331426367,0.281443361293479,0.7396059445,0.3696627115,0.922222222,0.15,0,0,0,0,0.640752128284287,0.368041716258266,0.768745573370069,0.272408987503434,0.646428558385776,0.369701867510742,0.81093349492406,0.285321691587714,0.488845600853393,0.504950495049505,1,0,0.48939842209073,0.5,0.47877358490566,1,"Grass",2,1.54
"947",0,1,1,-4.81861738,81,1325,0.640493352711728,0.378245795702632,0.770323184448226,0.302844574280903,0.651979634206688,0.350868938120986,0.795194340881871,0.266990488746998,0.606520088,0.3028308328,0.7235497836,0.1286713288,0,0,0,0,0.642961899751867,0.379990501925901,0.768909927167059,0.308081896988341,0.721139176307179,0.330373336721502,0.887438825362344,0.213805206247675,0.513355592654424,0.49618320610687,0.2,0,0.516083587696642,0.5,0.488372093023256,0,"Grass",1,2.18
"948",0,1,0,0.898015059999999,113,10815,0.634895024238024,0.391977107073077,0.757183044929115,0.289497713909515,0.646022452842109,0.383035214381137,0.763446101575924,0.28624767274571,0.6235712074,0.4013033898,0.7702380952,0.26,0,0,0,0,0.644094599186939,0.404009121538936,0.779929855545471,0.306483451522468,0.665480821635526,0.407088135337995,0.791773778910687,0.357256778112589,0.548365122615804,0.511182108626198,0.4,0,0.589251439539347,0.5,0.582710779082177,1,"Grass",21,1.08
"950",0,1,1,1.34428474,-17,7115,0.667464866255558,0.391921889362853,0.814430616647737,0.314273446224362,0.680928345287671,0.364239430794584,0.821194506286946,0.267659589896106,0.68852459,0.253333333,0.9,0,0,0,0,0,0.672744077659083,0.399706751633461,0.826076843206729,0.322587116563028,0.608574542757606,0.378306878165995,0.742857142930612,0.303867403277311,0.610468782846332,0.540636042402827,0,0,0.67037037037037,0.5,0.606602475928473,1,"Grass",63,1.14
"951",0,1,1,-2.08898015,452,-170,0.615534197343465,0.367104661477184,0.735261709961706,0.229266005941622,0.616372214904049,0.313088510987035,0.731523749066228,0.146901034214681,0.472722594,0.30685654,0.4580419585,0.153846154,0,0,0,0,0.616614096896812,0.364017976921595,0.74033034583179,0.221107165219378,0.642954080529736,0.261281125296558,0.798099762773625,0.0735294118328287,0.455201401050788,0.409090909090909,0,0,0.396449704142012,0,0.552988632196553,0,"Grass",-4,1.18
"952",0,1,0,3.54551677,-103,10905,0.637147888869095,0.400350126614868,0.74843428994628,0.299089484237855,0.663037747816383,0.391302290663141,0.776267650207278,0.295015366724134,0.620015949,0.465957447,0.8666666665,0.357142857,0,0,0,0,0.644074081729266,0.400060609710964,0.77316705439928,0.299383853245189,0.640739056758473,0.385312093461598,0.721164613528038,0.226684551072127,0.567637301879838,0.568527918781726,0.5,0,0.581589958158996,0.666666666666667,0.556962025316456,1,"Grass",22,1.07
"953",0,1,0,-14.67761807,203,-4955,0.63562645410407,0.321707486944674,0.76354916387307,0.161464916361776,0.653261409532286,0.305308755389118,0.796205906858791,0.160876935651812,0,0,0,0,0,0,0,0,0.630685643792641,0.311851908357279,0.761064516104934,0.136455478934388,0.665564664913978,0.314866400799541,0.813614044473423,0.161631728012807,0.40840692334864,0.448275862068966,0,0,0.340909090909091,0.444444444444444,0.451111111111111,0,"Grass",-17,1.1
"954",0,1,0,-2.00958248,-153,3155,0.6473644990209,0.38788011499082,0.791032761289385,0.256143101562234,0.641754105811973,0.380028614624307,0.768845874675593,0.228760121547868,0.719125683,0.3969382175,1,0.222222222,0,0,0,0,0.6563884471358,0.404985875723857,0.822530423917438,0.280257541230298,0,0,0,0,0.610135724069232,0.565217391304348,1,0,0.647331786542923,0,0.581769436997319,1,"Grass",51,1.11
"955",0,1,-1,-2.82272416,91,-7175,0.583263822699382,0.341010731649253,0.654076732530011,0.191917231695549,0.623453813991117,0.333201002214327,0.728175009607366,0.198689767943428,0,0,0,0,0,0,0,0,0.570414248250022,0.323916291760284,0.63704370359861,0.160271678652869,0,0,0,0,0.339622641509434,0.36,0,0,0.286499215070644,0,0.408783783783784,0,"Grass",-67,1.02
